export_envelope
scenario_id;BASE;plan_id;final-candidate;case_version;698addcac211e6ef;engine_version;kriokontur-engine/0.2.0;created_at;2026-09-20T06:21:46+00:00
units;"тонны; млн условных денежных единиц в постоянных ценах 2035 года"

assumptions
name;value
discount_rate;0.0800
discount_base_year;2035
timestep;month
emergency_lead_steps;2
earth_new_prep_months;18
isru_commissioning_lag_months;2
opening_stock_source;A
reserve_ramp_months;9
reserve_safety_factor;1.1500
emergency_base_share_threshold;0.1000
storage_commissioning_lag_months;0
emergency_batch_t;
dispatch_mode;reactive

yearly_balance
year;demand_total_t;demand_critical_t;opening_t;delivered_t;losses_t;served_t;served_critical_t;shortage_t;closing_t;capacity_t;reserve_required_t;sl_total;sl_critical;loss_share;overflow_t;avg_stock_t;unused_paid_t
2035;100.0000;80.0000;13.6000;111.2558;5.0065;100.0000;80.0000;0.0000;19.8493;70.0000;12.3288;1.0000;1.0000;0.0450;0.0000;20.7078;0.0000
2036;140.0000;105.0000;19.8493;148.8755;1.7865;140.0000;105.0000;0.0000;26.9384;120.0000;17.2603;1.0000;1.0000;0.0120;0.0000;28.6364;0.0000
2037;190.0000;135.0000;26.9384;200.9179;2.4110;190.0000;135.0000;0.0000;35.4452;120.0000;23.4247;1.0000;1.0000;0.0120;0.0000;38.3995;0.0000
2038;250.0000;170.0000;35.4452;263.0816;3.1570;250.0000;170.0000;0.0000;45.3699;120.0000;30.8219;1.0000;1.0000;0.0120;0.0000;49.9971;0.0000
2039;320.0000;210.0000;45.3699;333.9318;4.0072;320.0000;210.0000;0.0000;55.2945;120.0000;39.4521;1.0000;1.0000;0.0120;0.0000;62.8385;0.0000
2040;390.0000;250.0000;55.2945;394.7368;4.7368;390.0000;250.0000;0.0000;55.2945;120.0000;48.0822;1.0000;1.0000;0.0120;0.0000;71.5445;0.0000

source_schedule
year;source_id;source_name;reserved_t_per_year;ordered_t;delivered_t;payable_t;variable_payment_mln;reservation_payment_mln;contracted_t;unused_paid_t;price_mln_per_t
2035;A;Earth-Core;120.9000;111.2558;111.2558;111.2558;689.7861;54.4050;120.9000;0.0000;6.2000
2035;B;Earth-Flex;11.0000;0.0000;0.0000;0.0000;0.0000;1.6500;11.0000;0.0000;8.9000
2035;C;Earth-New;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;7.1000
2035;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2035;E;Emergency;13.6000;0.0000;0.0000;0.0000;0.0000;4.7600;13.6000;0.0000;13.8000
2036;A;Earth-Core;162.7000;148.8755;148.8755;148.8755;923.0284;73.2150;162.7000;0.0000;6.2000
2036;B;Earth-Flex;15.4000;0.0000;0.0000;0.0000;0.0000;2.3100;15.4000;0.0000;8.9000
2036;C;Earth-New;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;7.1000
2036;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2036;E;Emergency;19.0000;0.0000;0.0000;0.0000;0.0000;6.6500;19.0000;0.0000;13.8000
2037;A;Earth-Core;190.0000;166.4679;166.4679;166.4679;1032.1008;85.5000;190.0000;0.0000;6.2000
2037;B;Earth-Flex;110.0000;0.0000;0.0000;0.0000;0.0000;16.5000;110.0000;0.0000;8.9000
2037;C;Earth-New;68.9000;34.4500;34.4500;34.4500;244.5950;20.6700;68.9000;0.0000;7.1000
2037;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2037;E;Emergency;60.0000;0.0000;0.0000;0.0000;0.0000;21.0000;60.0000;0.0000;13.8000
2038;A;Earth-Core;190.0000;189.5091;189.5091;189.5091;1174.9565;85.5000;190.0000;0.0000;6.2000
2038;B;Earth-Flex;38.5000;0.0000;0.0000;0.0000;0.0000;5.7750;38.5000;0.0000;8.9000
2038;C;Earth-New;130.0000;73.5725;73.5725;73.5725;522.3649;39.0000;130.0000;0.0000;7.1000
2038;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2038;E;Emergency;38.5000;0.0000;0.0000;0.0000;0.0000;13.4750;38.5000;0.0000;13.8000
2039;A;Earth-Core;190.0000;190.0000;190.0000;190.0000;1178.0000;85.5000;190.0000;0.0000;6.2000
2039;B;Earth-Flex;110.0000;13.9318;13.9318;13.9318;123.9934;16.5000;110.0000;0.0000;8.9000
2039;C;Earth-New;130.0000;130.0000;130.0000;130.0000;923.0000;39.0000;130.0000;0.0000;7.1000
2039;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2039;E;Emergency;49.3000;0.0000;0.0000;0.0000;0.0000;17.2550;49.3000;0.0000;13.8000
2040;A;Earth-Core;190.0000;190.0000;190.0000;190.0000;1178.0000;85.5000;190.0000;0.0000;6.2000
2040;B;Earth-Flex;110.0000;74.7368;74.7368;74.7368;665.1579;16.5000;110.0000;0.0000;8.9000
2040;C;Earth-New;130.0000;130.0000;130.0000;130.0000;923.0000;39.0000;130.0000;0.0000;7.1000
2040;D;Lunar-ISRU;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000
2040;E;Emergency;60.1000;0.0000;0.0000;0.0000;0.0000;21.0350;60.1000;0.0000;13.8000

financial_breakdown
year;procurement_mln;reservation_mln;holding_mln;fixed_opex_mln;capex_mln;total_mln;discounted_mln
2035;774.1061;60.8150;14.9096;0.0000;360.0000;1209.8307;1209.8307
2036;923.0284;82.1750;20.6182;12.0000;180.0000;1217.8216;1127.6126
2037;1276.6958;143.6700;27.6477;12.0000;0.0000;1460.0134;1251.7262
2038;1697.3214;143.7500;35.9979;12.0000;0.0000;1889.0694;1499.6042
2039;2224.9934;158.2550;45.2437;12.0000;0.0000;2440.4921;1793.8345
2040;2766.1579;162.0350;51.5121;12.0000;0.0000;2991.7049;2036.1041
итого;9662.3030;750.7000;195.9292;60.0000;540.0000;11208.9322;8918.7123

inventory_trace
month_index;year;month;opening_t;gross_t;losses_t;served_t;shortage_t;closing_t;capacity_t;target_t;overflow_t;avg_stock_t
investment;LUNAR_ISRU;total_capex_mln;1250.0000
investment;LUNAR_ISRU;commissioning_rule;"must be financed before 2038; available from 2038"
investment;LUNAR_ISRU;fixed_opex_mln_per_year;70.0000
investment;ZBO;investment_id;ZBO
investment;ZBO;name;ZBO modernization
investment;ZBO;option_fee_mln;0.0000
investment;ZBO;exercise_cost_mln;180.0000
investment;ZBO;total_capex_mln;180.0000
investment;ZBO;commissioning_rule;option available from 2036
investment;ZBO;fixed_opex_mln_per_year;12.0000
constraint;BASE_CRITICAL_SERVICE;constraint_id;BASE_CRITICAL_SERVICE
constraint;BASE_CRITICAL_SERVICE;metric;critical_service_level
constraint;BASE_CRITICAL_SERVICE;operator;>=
constraint;BASE_CRITICAL_SERVICE;value;0.9900
constraint;BASE_CRITICAL_SERVICE;unit;share
constraint;BASE_CRITICAL_SERVICE;period;annual
constraint;BASE_CRITICAL_SERVICE;scenario;BASE
constraint;BASE_CRITICAL_SERVICE;severity;hard
constraint;BASE_CRITICAL_SERVICE;description;critical demand service minimum
constraint;BASE_TOTAL_SERVICE;constraint_id;BASE_TOTAL_SERVICE
constraint;BASE_TOTAL_SERVICE;metric;total_service_level
constraint;BASE_TOTAL_SERVICE;operator;>=
constraint;BASE_TOTAL_SERVICE;value;0.9700
constraint;BASE_TOTAL_SERVICE;unit;share
constraint;BASE_TOTAL_SERVICE;period;annual
constraint;BASE_TOTAL_SERVICE;scenario;BASE
constraint;BASE_TOTAL_SERVICE;severity;hard
constraint;BASE_TOTAL_SERVICE;description;total demand service minimum
constraint;CAPEX_2037;constraint_id;CAPEX_2037
constraint;CAPEX_2037;metric;cumulative_capex
constraint;CAPEX_2037;operator;<=
constraint;CAPEX_2037;value;1800.0000
constraint;CAPEX_2037;unit;mln_units
constraint;CAPEX_2037;period;through_2037
constraint;CAPEX_2037;scenario;ALL
constraint;CAPEX_2037;severity;hard
constraint;CAPEX_2037;description;CAPEX through end-2037
constraint;CAPEX_2040;constraint_id;CAPEX_2040
constraint;CAPEX_2040;metric;cumulative_capex
constraint;CAPEX_2040;operator;<=
constraint;CAPEX_2040;value;2800.0000
constraint;CAPEX_2040;unit;mln_units
constraint;CAPEX_2040;period;through_2040
constraint;CAPEX_2040;scenario;ALL
constraint;CAPEX_2040;severity;hard
constraint;CAPEX_2040;description;total CAPEX through 2040
constraint;RESERVE_45D;constraint_id;RESERVE_45D
constraint;RESERVE_45D;metric;reserve_equivalent_days
constraint;RESERVE_45D;operator;>=
constraint;RESERVE_45D;value;45.0000
constraint;RESERVE_45D;unit;days
constraint;RESERVE_45D;period;annual
constraint;RESERVE_45D;scenario;ALL
constraint;RESERVE_45D;severity;hard
constraint;RESERVE_45D;description;physical stock or demonstrably equivalent contracted emergency reserve
constraint;EMERGENCY_BASE_STREAK;constraint_id;EMERGENCY_BASE_STREAK
constraint;EMERGENCY_BASE_STREAK;metric;emergency_base_channel_consecutive_years
constraint;EMERGENCY_BASE_STREAK;operator;<=
constraint;EMERGENCY_BASE_STREAK;value;2.0000
constraint;EMERGENCY_BASE_STREAK;unit;years
constraint;EMERGENCY_BASE_STREAK;period;2035_2040
constraint;EMERGENCY_BASE_STREAK;scenario;ALL
constraint;EMERGENCY_BASE_STREAK;severity;hard
constraint;EMERGENCY_BASE_STREAK;description;Emergency cannot serve as the base channel for more than two consecutive years
constraint;STRESS_LOSS_LIMIT;constraint_id;STRESS_LOSS_LIMIT
constraint;STRESS_LOSS_LIMIT;metric;losses_divided_by_throughput
constraint;STRESS_LOSS_LIMIT;operator;<=
constraint;STRESS_LOSS_LIMIT;value;0.0200
constraint;STRESS_LOSS_LIMIT;unit;share
constraint;STRESS_LOSS_LIMIT;period;2038_2040
constraint;STRESS_LOSS_LIMIT;scenario;MANDATORY_STRESS
constraint;STRESS_LOSS_LIMIT;severity;hard
constraint;STRESS_LOSS_LIMIT;description;applies from 2038 in mandatory stress only
decision_reservation;A;2035;120.9000
decision_reservation;A;2036;162.7000
decision_reservation;A;2037;190.0000
decision_reservation;A;2038;190.0000
decision_reservation;A;2039;190.0000
decision_reservation;A;2040;190.0000
decision_reservation;B;2035;11.0000
decision_reservation;B;2036;15.4000
decision_reservation;B;2037;110.0000
decision_reservation;B;2038;38.5000
decision_reservation;B;2039;110.0000
decision_reservation;B;2040;110.0000
decision_reservation;C;2035;0.0000
decision_reservation;C;2036;0.0000
decision_reservation;C;2037;68.9000
decision_reservation;C;2038;130.0000
decision_reservation;C;2039;130.0000
decision_reservation;C;2040;130.0000
decision_reservation;D;2035;0.0000
decision_reservation;D;2036;0.0000
decision_reservation;D;2037;0.0000
decision_reservation;D;2038;0.0000
decision_reservation;D;2039;0.0000
decision_reservation;D;2040;0.0000
decision_reservation;E;2035;13.6000
decision_reservation;E;2036;19.0000
decision_reservation;E;2037;60.0000
decision_reservation;E;2038;38.5000
decision_reservation;E;2039;49.3000
decision_reservation;E;2040;60.1000
decision_investment;ZBO;decision_year;2036
decision_investment;LUNAR_ISRU;decision_year;
decision_investment;EARTH_NEW_OPTION;decision_year;2035
decision_investment;EARTH_NEW_EXERCISE;decision_year;2035
decision_inventory_policy;mode;value;physical
decision_inventory_policy;opening_stock_t;value;13.6000
decision_inventory_policy;target_days;value;45

kpi
kpi_id;label;formula;value;unit;target;status;period
SL_TOTAL_WORST;Обслуживание общее, худший год;min_y (served_y / demand_y);1.0000;доля;0.9700;ok;2035
SL_CRIT_WORST;Обслуживание критическое, худший год;min_y (served_crit_y / demand_crit_y);1.0000;доля;0.9900;ok;2035
SHORTAGE;Дефицит за горизонт;Σ_y max(0, demand_y − served_y);0.0000;т;0.0000;ok;2035–2040
RESERVE_MARGIN;Запас над резервом 45 суток, худший год;min_y (opening_y − demand_y · 45 / 365);1.2712;т;0.0000;ok;2035
STOCK_MIN;Минимальный запас на конец года;min_y I_end,y;19.8493;т;;;2035
LOSS_SHARE;Потери к обороту;Σ losses / Σ throughput;0.0145;доля;0.0200;ok;2035–2040
EMERGENCY_SHARE;Доля аварийного канала, худший год;max_y (ordered_E,y / demand_y);0.0000;доля;0.1000;ok;2035
UNUSED_PAID;Оплачено по take-or-pay, но не отобрано;Σ max(0, payable − ordered);0.0000;т;0.0000;ok;2035–2040
OVERFLOW;Перелив хранилища;Σ overflow;0.0000;т;0.0000;ok;2035–2040
CAPEX_2037;CAPEX до конца 2037;Σ_{y≤2037} capex_y;540.0000;млн у.е.;1800.0000;ok;через 2037
CAPEX_2040;CAPEX за горизонт;Σ_y capex_y;540.0000;млн у.е.;2800.0000;ok;через 2040
PV;Приведённые расходы;Σ_y total_y / (1 + r)^(y − 2035);8918.7123;млн у.е.;;;2035–2040
TOTAL;Расходы номиналом;Σ_y total_y;11208.9322;млн у.е.;;;2035–2040
COST_PER_T;Расход на тонну обслуженного спроса;total / served;8.0640;млн у.е./т;;;2035–2040

scenario_comparison
scenario_id;label;status;pv_mln;total_mln;delta_pv_mln;sl_total_worst;sl_total_worst_year;sl_critical_worst;shortage_t;min_closing_t;reserve_margin_min_t;emergency_max_share;hard_violations;violation_codes;feasible
BASE;Стандартный сценарий;CASE_INPUT;8918.7123;11208.9322;0.0000;1.0000;2035;1.0000;0.0000;19.8493;1.2712;0.0000;0;;1
MANDATORY_STRESS;Обязательный стрессовый сценарий;CASE_INPUT;10275.2294;13025.4066;1356.5171;1.0000;2035;1.0000;0.0000;19.8493;1.2712;0.0000;0;;1
LOW_DEMAND;Проверка чувствительности: низкий спрос;TEAM_SENSITIVITY;7250.0345;9057.7755;-1668.6778;1.0000;2036;1.0000;0.0000;15.8795;2.0712;0.0000;0;;1
HIGH_DEMAND;Проверка чувствительности: высокий спрос;TEAM_SENSITIVITY;10396.1615;13115.8328;1477.4492;1.0000;2037;1.0000;0.0000;6.4582;0.0384;0.0000;0;;1

stress_decomposition
component;label;pv_mln;delta_pv_mln;delta_shortage_t;hard_violations
demand;Спрос +15% с 2038;9720.2759;801.5636;0.0000;0
prices;Цены Земли +25% в 2038–2039;9391.1429;472.4306;0.0000;0
isru_delivery;Поставка Луны 55/75/100%;8918.7123;0.0000;0.0000;0
loss_ceiling;Потолок потерь 2% с 2038;8918.7123;0.0000;0.0000;0
interaction;Совместный эффект составляющих;;82.5229;;
total;Полный обязательный стресс;10275.2294;1356.5171;0.0000;

contracts
contract_id;source_id;channel;counterparty;subject;term;capacity_t_per_year;price_mln_per_t;reservation_rate_mln_per_t_year;take_or_pay_share;lead_time;lead_time_days;available_from_year;reliability_profile;payment_terms;liability;revision_rule;risk_allocation;flexibility;emergency_batch_policy;status;case_fields_source
C-A;A;Earth-Core;Земной базовый поставщик (Earth-Core);Долгосрочная поставка криотоплива с Земли с резервированием мощности;2035-2040, годовые объёмные обязательства;190.0000;6.2000;0.4500;0.7000;12–12 month;365.0000;2035;constant:0.96;"Оплата по факту отбора плюс годовой минимум take-or-pay; тариф за резерв платится помесячно равными долями";Недопоставка по вине поставщика: возврат платы за резерв пропорционально непоставленному объёму и оплата разницы цены при замещении гибким каналом;"Пересмотр объёма на следующий год до 30 сентября текущего; цена постоянная в ценах 2035 года";Риск объёма на операторе (take-or-pay 70%), риск срыва рейса на поставщике, ценовой риск разделён через фиксированную цену;Снижение годового объёма без штрафа в пределах доли take-or-pay;;TEAM_ASSUMPTION;data/supply_sources.csv
C-B;B;Earth-Flex;Земной гибкий поставщик (Earth-Flex);Рамочный договор на догрузку без обязательного минимума;2035-2040, заказ внутри года;110.0000;8.9000;0.1500;0.0000;4–4 month;121.6667;2035;constant:0.985;"Оплата только за отобранный объём, take-or-pay отсутствует; тариф за резерв платится за зарезервированную мощность";Ответственность ограничена возвратом платы за резерв за непоставленный объём;Объём пересматривается ежеквартально, срок поставки 4 месяца сохраняется;Риск объёма на поставщике, риск цены на операторе: канал дороже базового;Главный инструмент гибкости плана: объём можно менять без штрафа;;TEAM_ASSUMPTION;data/supply_sources.csv
C-C;C;Earth-New;Новый земной поставщик (Earth-New);Опцион на ввод мощности с последующей поставкой;Право покупается в год решения, реализация запускает подготовку, поставка после ввода;130.0000;7.1000;0.3000;0.5000;18–24 month;730.0000;;"first_operating_year:0.88;later:0.94";"Плата за право и плата за реализацию по investment_options.csv; далее переменный платёж и тариф за резерв";Задержка ввода сверх верхней границы срока подготовки: возврат платы за резерв и приоритетное право на объём следующего года;"После ввода условия совпадают с базовым договором; пересмотр объёма годовой";Риск сроков ввода на поставщике в пределах раскрытого интервала подготовки, риск неиспользования опциона на операторе;Опцион можно не реализовывать: тогда оплачено только право;;TEAM_ASSUMPTION;data/supply_sources.csv
C-D;D;Lunar-ISRU;Лунное производство (Lunar-ISRU);Собственная установка: финансирование, ввод и эксплуатация;Финансирование до 2038 года, работа после ввода;120.0000;3.0000;0.0000;0.0000;1–2 month;60.8333;2038;"2038:0.78;2039:0.90;2040:0.93";CAPEX в год решения, постоянный OPEX за месяцы работы, переменная стоимость за отобранный объём;Производственный риск остаётся у оператора: это собственный актив, а не внешний поставщик;Пересмотр невозможен: решение необратимо после финансирования;Весь риск выхода на мощность на операторе, обязательный стресс задаёт 55% и 75% первых лет;Нулевая после финансирования, поэтому решение проходит через инвестиционные ворота;;TEAM_ASSUMPTION;data/supply_sources.csv
C-E;E;Emergency;Аварийный поставщик (Emergency);Договор аварийной поставки по вызову;2035-2040, вызов по мере необходимости;80.0000;13.8000;0.3500;0.0000;6–6 week;42.0000;2035;constant:0.995;Тариф за резерв платится всегда, переменная цена только за фактически вызванный объём;"Поставщик отвечает за срок прибытия партии; пропуск срока снимает плату за резерв периода";Годовой объём пересматривается вместе с планом резерва;Оператор платит премию за доступность, поставщик несёт риск срока;"Главный инструмент на случай провала базового канала; не может быть основой снабжения дольше двух лет подряд";Размер одной партии равен месячной доле годового договора, умноженной на число шагов поставки;TEAM_ASSUMPTION;data/supply_sources.csv

contract_obligations
contract_id;source_id;counterparty;year;reserved_t_per_year;contracted_t;offtake_t;delivered_t;payable_t;unused_paid_t;take_or_pay_minimum_t;variable_payment_mln;reservation_payment_mln;total_payment_mln;utilisation
C-A;A;Земной базовый поставщик (Earth-Core);2035;120.9000;120.9000;111.2558;111.2558;111.2558;0.0000;84.6300;689.7861;54.4050;744.1911;0.9202
C-B;B;Земной гибкий поставщик (Earth-Flex);2035;11.0000;11.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6500;1.6500;0.0000
C-C;C;Новый земной поставщик (Earth-New);2035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-D;D;Лунное производство (Lunar-ISRU);2035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2035;13.6000;13.6000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4.7600;4.7600;0.0000
C-A;A;Земной базовый поставщик (Earth-Core);2036;162.7000;162.7000;148.8755;148.8755;148.8755;0.0000;113.8900;923.0284;73.2150;996.2434;0.9150
C-B;B;Земной гибкий поставщик (Earth-Flex);2036;15.4000;15.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.3100;2.3100;0.0000
C-C;C;Новый земной поставщик (Earth-New);2036;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-D;D;Лунное производство (Lunar-ISRU);2036;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2036;19.0000;19.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;6.6500;6.6500;0.0000
C-A;A;Земной базовый поставщик (Earth-Core);2037;190.0000;190.0000;166.4679;166.4679;166.4679;0.0000;133.0000;1032.1008;85.5000;1117.6008;0.8761
C-B;B;Земной гибкий поставщик (Earth-Flex);2037;110.0000;110.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;16.5000;16.5000;0.0000
C-C;C;Новый земной поставщик (Earth-New);2037;68.9000;68.9000;34.4500;34.4500;34.4500;0.0000;34.4500;244.5950;20.6700;265.2650;0.5000
C-D;D;Лунное производство (Lunar-ISRU);2037;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2037;60.0000;60.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;21.0000;21.0000;0.0000
C-A;A;Земной базовый поставщик (Earth-Core);2038;190.0000;190.0000;189.5091;189.5091;189.5091;0.0000;133.0000;1174.9565;85.5000;1260.4565;0.9974
C-B;B;Земной гибкий поставщик (Earth-Flex);2038;38.5000;38.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;5.7750;5.7750;0.0000
C-C;C;Новый земной поставщик (Earth-New);2038;130.0000;130.0000;73.5725;73.5725;73.5725;0.0000;65.0000;522.3649;39.0000;561.3649;0.5659
C-D;D;Лунное производство (Lunar-ISRU);2038;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2038;38.5000;38.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;13.4750;13.4750;0.0000
C-A;A;Земной базовый поставщик (Earth-Core);2039;190.0000;190.0000;190.0000;190.0000;190.0000;0.0000;133.0000;1178.0000;85.5000;1263.5000;1.0000
C-B;B;Земной гибкий поставщик (Earth-Flex);2039;110.0000;110.0000;13.9318;13.9318;13.9318;0.0000;0.0000;123.9934;16.5000;140.4934;0.1267
C-C;C;Новый земной поставщик (Earth-New);2039;130.0000;130.0000;130.0000;130.0000;130.0000;0.0000;65.0000;923.0000;39.0000;962.0000;1.0000
C-D;D;Лунное производство (Lunar-ISRU);2039;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2039;49.3000;49.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;17.2550;17.2550;0.0000
C-A;A;Земной базовый поставщик (Earth-Core);2040;190.0000;190.0000;190.0000;190.0000;190.0000;0.0000;133.0000;1178.0000;85.5000;1263.5000;1.0000
C-B;B;Земной гибкий поставщик (Earth-Flex);2040;110.0000;110.0000;74.7368;74.7368;74.7368;0.0000;0.0000;665.1579;16.5000;681.6579;0.6794
C-C;C;Новый земной поставщик (Earth-New);2040;130.0000;130.0000;130.0000;130.0000;130.0000;0.0000;65.0000;923.0000;39.0000;962.0000;1.0000
C-D;D;Лунное производство (Lunar-ISRU);2040;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
C-E;E;Аварийный поставщик (Emergency);2040;60.1000;60.1000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;21.0350;21.0350;0.0000

stakeholders
stakeholder_id;name;role;gets;pays;bears_risk;requires;obligations;scenario_id;metric;label;unit;value;delta_vs_baseline;worse_than_baseline
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;BASE;pv_mln;Приведённые расходы;млн у.е.;8918.7123;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;BASE;total_mln;Расходы номиналом;млн у.е.;11208.9322;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;BASE;hard_violations;Жёстких нарушений;шт.;0.0000;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;BASE;min_reserve_margin_t;Запас над резервом, худший год;т;1.2712;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;BASE;overflow_t;Перелив хранилища;т;0.0000;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;MANDATORY_STRESS;pv_mln;Приведённые расходы;млн у.е.;10275.2294;1356.5171;1
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;MANDATORY_STRESS;total_mln;Расходы номиналом;млн у.е.;13025.4066;1816.4745;1
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;MANDATORY_STRESS;hard_violations;Жёстких нарушений;шт.;0.0000;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;MANDATORY_STRESS;min_reserve_margin_t;Запас над резервом, худший год;т;1.2712;0.0000;0
OPERATOR;Оператор топливного узла;Владеет узлом, планирует снабжение, отвечает за исполнение плана;Управляемый запас и исполнимый план;Все расходы контура: закупки, резерв, хранение, OPEX, CAPEX;Риск объёма по take-or-pay, риск переполнения и дефицита, риск сроков ввода;Выполнение ограничений кейса при минимальных приведённых расходах;C-A,C-B,C-C,C-D,C-E;MANDATORY_STRESS;overflow_t;Перелив хранилища;т;0.0000;0.0000;0
